experiment_id,student_id,problem_id,problem_part,scaffold_id,experiment_tag_path,action,timestamp,assistments_reference_action_log_id
PSAVTMK,50998,,,,,assignment_started,2021-04-12 13:06:45.509000-04:00,689997983
PSAVTMK,50998,PRAC6BE,1.0,,Distributive Property 7.EE.A.1 Ex/Ex/2 Right a Row [treatment3],problem_started,2021-04-12 13:06:47.557000-04:00,689997987
PSAVTMK,50998,PRAC6BE,1.0,,Distributive Property 7.EE.A.1 Ex/Ex/2 Right a Row [treatment3],wrong_response,2021-04-12 13:09:02.450000-04:00,690006933
PSAVTMK,50998,PRAC6BE,1.0,,Distributive Property 7.EE.A.1 Ex/Ex/2 Right a Row [treatment3],wrong_response,2021-04-12 13:09:14.146000-04:00,690008196
PSAVTMK,50998,PRAC6BE,1.0,,Distributive Property 7.EE.A.1 Ex/Ex/2 Right a Row [treatment3],hint_requested,2021-04-12 13:09:17.076000-04:00,690008199
PSAVTMK,50998,PRAC6BE,1.0,,Distributive Property 7.EE.A.1 Ex/Ex/2 Right a Row [treatment3],hint_requested,2021-04-12 13:09:22.132000-04:00,690008200
PSAVTMK,50998,PRAC6BE,1.0,,Distributive Property 7.EE.A.1 Ex/Ex/2 Right a Row [treatment3],wrong_response,2021-04-12 13:09:32.624000-04:00,690009477
PSAVTMK,50998,PRAC6BE,1.0,,Distributive Property 7.EE.A.1 Ex/Ex/2 Right a Row [treatment3],wrong_response,2021-04-12 13:10:43.173000-04:00,690014537
PSAVTMK,50998,PRAC6BE,1.0,,Distributive Property 7.EE.A.1 Ex/Ex/2 Right a Row [treatment3],wrong_response,2021-04-12 13:12:14.048000-04:00,690021443
PSAVTMK,50998,PRAC6BE,1.0,,Distributive Property 7.EE.A.1 Ex/Ex/2 Right a Row [treatment3],correct_response,2021-04-12 13:12:24.343000-04:00,690022165
PSAVTMK,50998,PRAC6BE,1.0,,Distributive Property 7.EE.A.1 Ex/Ex/2 Right a Row [treatment3],problem_finished,2021-04-12 13:12:24.358000-04:00,690022167
PSAVTMK,50998,,,,Distributive Property 7.EE.A.1 Ex/Ex/2 Right a Row [treatment3],continue_selected,2021-04-12 13:12:31.726000-04:00,690022168
PSAVTMK,50998,PRAC6AV,1.0,,Distributive Property 7.EE.A.1 Ex/Ex/2 Right a Row [treatment3],problem_started,2021-04-12 13:12:31.956000-04:00,690022169
PSAVTMK,50998,PRAC6AV,1.0,,Distributive Property 7.EE.A.1 Ex/Ex/2 Right a Row [treatment3],wrong_response,2021-04-12 13:13:16.382000-04:00,690025386
PSAVTMK,50998,PRAC6AV,1.0,,Distributive Property 7.EE.A.1 Ex/Ex/2 Right a Row [treatment3],correct_response,2021-04-12 13:13:20.749000-04:00,690025772
PSAVTMK,50998,PRAC6AV,1.0,,Distributive Property 7.EE.A.1 Ex/Ex/2 Right a Row [treatment3],problem_finished,2021-04-12 13:13:20.757000-04:00,690025773
PSAVTMK,50998,,,,Distributive Property 7.EE.A.1 Ex/Ex/2 Right a Row [treatment3],continue_selected,2021-04-12 13:13:21.195000-04:00,690025774
PSAVTMK,50998,PRAC58G,1.0,,Distributive Property 7.EE.A.1 Ex/Ex/2 Right a Row [treatment3],problem_started,2021-04-12 13:13:21.401000-04:00,690025775
PSAVTMK,50998,PRAC58G,1.0,,Distributive Property 7.EE.A.1 Ex/Ex/2 Right a Row [treatment3],correct_response,2021-04-12 13:14:00.944000-04:00,690028822
PSAVTMK,50998,PRAC58G,1.0,,Distributive Property 7.EE.A.1 Ex/Ex/2 Right a Row [treatment3],problem_finished,2021-04-12 13:14:00.955000-04:00,690028901
PSAVTMK,50998,,,,Distributive Property 7.EE.A.1 Ex/Ex/2 Right a Row [treatment3],continue_selected,2021-04-12 13:14:01.496000-04:00,690028903
PSAVTMK,50998,PRAC6AD,1.0,,Distributive Property 7.EE.A.1 Ex/Ex/2 Right a Row [treatment3],problem_started,2021-04-12 13:14:01.697000-04:00,690028905
PSAVTMK,50998,PRAC6AD,1.0,,Distributive Property 7.EE.A.1 Ex/Ex/2 Right a Row [treatment3],correct_response,2021-04-12 13:14:15.021000-04:00,690029826
PSAVTMK,50998,PRAC6AD,1.0,,Distributive Property 7.EE.A.1 Ex/Ex/2 Right a Row [treatment3],problem_finished,2021-04-12 13:14:15.027000-04:00,690029848
PSAVTMK,50998,,,,Distributive Property 7.EE.A.1 Ex,continue_selected,2021-04-12 13:14:15.631000-04:00,690029898
PSAVTMK,50998,PRA6RQC,1.0,,Distributive Property 7.EE.A.1 Ex/PostTest [posttest],problem_started,2021-04-12 13:14:16.128000-04:00,690029900
PSAVTMK,50998,PRA6RQC,1.0,,Distributive Property 7.EE.A.1 Ex/PostTest [posttest],correct_response,2021-04-12 13:15:03.248000-04:00,690033546
PSAVTMK,50998,PRA6RQC,1.0,,Distributive Property 7.EE.A.1 Ex/PostTest [posttest],problem_finished,2021-04-12 13:15:03.253000-04:00,690033790
PSAVTMK,50998,,,,Distributive Property 7.EE.A.1 Ex/PostTest [posttest],continue_selected,2021-04-12 13:15:06.345000-04:00,690033791
PSAVTMK,50998,PRA6RQD,1.0,,Distributive Property 7.EE.A.1 Ex/PostTest [posttest],problem_started,2021-04-12 13:15:06.534000-04:00,690033792
PSAVTMK,50998,PRA6RQD,1.0,,Distributive Property 7.EE.A.1 Ex/PostTest [posttest],correct_response,2021-04-12 13:15:55.086000-04:00,690037465
PSAVTMK,50998,PRA6RQD,1.0,,Distributive Property 7.EE.A.1 Ex/PostTest [posttest],problem_finished,2021-04-12 13:15:55.092000-04:00,690037581
PSAVTMK,50998,,,,,assignment_finished,2021-04-12 13:15:55.327000-04:00,690037584
PSAVTMK,80143,,,,,assignment_started,2021-03-29 07:33:35.501000-04:00,674311306
PSAVTMK,80143,PRAC6D8,1.0,,Distributive Property 7.EE.A.1 Ex/Ex/5 Right in A Row [treatment2],problem_started,2021-03-29 07:33:52.858000-04:00,674311336
PSAVTMK,80143,PRAC6D8,1.0,,Distributive Property 7.EE.A.1 Ex/Ex/5 Right in A Row [treatment2],hint_requested,2021-03-29 07:45:06.510000-04:00,674313454
PSAVTMK,80143,PRAC6D8,1.0,,Distributive Property 7.EE.A.1 Ex/Ex/5 Right in A Row [treatment2],hint_requested,2021-03-29 07:45:22.595000-04:00,674313532
PSAVTMK,80143,PRAC6D8,1.0,,Distributive Property 7.EE.A.1 Ex/Ex/5 Right in A Row [treatment2],answer_requested,2021-03-29 07:46:02.907000-04:00,674313720
PSAVTMK,80143,PRAC6D8,1.0,,Distributive Property 7.EE.A.1 Ex/Ex/5 Right in A Row [treatment2],correct_response,2021-03-29 07:46:22.170000-04:00,674313743
PSAVTMK,80143,PRAC6D8,1.0,,Distributive Property 7.EE.A.1 Ex/Ex/5 Right in A Row [treatment2],problem_finished,2021-03-29 07:46:22.178000-04:00,674313744
PSAVTMK,80143,,,,Distributive Property 7.EE.A.1 Ex/Ex/5 Right in A Row [treatment2],continue_selected,2021-03-29 07:46:23.448000-04:00,674313745
PSAVTMK,80143,PRAC6B7,1.0,,Distributive Property 7.EE.A.1 Ex/Ex/5 Right in A Row [treatment2],problem_started,2021-03-29 07:46:23.729000-04:00,674313746
PSAVTMK,80143,PRAC6B7,1.0,,Distributive Property 7.EE.A.1 Ex/Ex/5 Right in A Row [treatment2],correct_response,2021-03-29 07:46:52.351000-04:00,674313840
PSAVTMK,80143,PRAC6B7,1.0,,Distributive Property 7.EE.A.1 Ex/Ex/5 Right in A Row [treatment2],problem_finished,2021-03-29 07:46:52.360000-04:00,674313848
PSAVTMK,80143,,,,Distributive Property 7.EE.A.1 Ex/Ex/5 Right in A Row [treatment2],continue_selected,2021-03-29 07:46:53.563000-04:00,674313849
PSAVTMK,80143,PRAC6CX,1.0,,Distributive Property 7.EE.A.1 Ex/Ex/5 Right in A Row [treatment2],problem_started,2021-03-29 07:46:53.725000-04:00,674313850
PSAVTMK,80143,PRAC6CX,1.0,,Distributive Property 7.EE.A.1 Ex/Ex/5 Right in A Row [treatment2],wrong_response,2021-03-29 07:51:28.255000-04:00,674314837
PSAVTMK,80143,PRAC6CX,1.0,,Distributive Property 7.EE.A.1 Ex/Ex/5 Right in A Row [treatment2],wrong_response,2021-03-29 07:51:58.678000-04:00,674315001
PSAVTMK,80143,PRAC6CX,1.0,,Distributive Property 7.EE.A.1 Ex/Ex/5 Right in A Row [treatment2],hint_requested,2021-03-29 07:52:00.501000-04:00,674315004
PSAVTMK,80143,PRAC6CX,1.0,,Distributive Property 7.EE.A.1 Ex/Ex/5 Right in A Row [treatment2],hint_requested,2021-03-29 07:52:04.509000-04:00,674315005
PSAVTMK,80143,PRAC6CX,1.0,,Distributive Property 7.EE.A.1 Ex/Ex/5 Right in A Row [treatment2],wrong_response,2021-03-29 07:52:59.552000-04:00,674315252
PSAVTMK,80143,PRAC6CX,1.0,,Distributive Property 7.EE.A.1 Ex/Ex/5 Right in A Row [treatment2],answer_requested,2021-03-29 07:53:01.933000-04:00,674315253
PSAVTMK,80143,PRAC6CX,1.0,,Distributive Property 7.EE.A.1 Ex/Ex/5 Right in A Row [treatment2],correct_response,2021-03-29 07:53:11.648000-04:00,674315279
PSAVTMK,80143,PRAC6CX,1.0,,Distributive Property 7.EE.A.1 Ex/Ex/5 Right in A Row [treatment2],problem_finished,2021-03-29 07:53:11.654000-04:00,674315280
PSAVTMK,80143,,,,Distributive Property 7.EE.A.1 Ex/Ex/5 Right in A Row [treatment2],continue_selected,2021-03-29 07:53:13.136000-04:00,674315281
