experiment_id,student_id,problem_id,problem_part,scaffold_id,experiment_tag_path,action,timestamp,assistments_reference_action_log_id
PSAZ5HX,15060,,,,,assignment_started,2020-09-14 10:22:38.361000-04:00,242487253
PSAZ5HX,15060,PRABANZT,1.0,,Equivalent fractions 4.NF.A.1 EX,problem_started,2020-09-14 10:22:39.581000-04:00,242487255
PSAZ5HX,15060,PRABANZT,1.0,,Equivalent fractions 4.NF.A.1 EX,correct_response,2020-09-14 10:22:52.337000-04:00,242488704
PSAZ5HX,15060,PRABANZT,1.0,,Equivalent fractions 4.NF.A.1 EX,problem_finished,2020-09-14 10:22:52.365000-04:00,242489424
PSAZ5HX,15060,,,,Equivalent fractions 4.NF.A.1 EX,continue_selected,2020-09-14 10:22:56.842000-04:00,242489425
PSAZ5HX,15060,PRAHVGT,1.0,,Equivalent fractions 4.NF.A.1 EX/Skillbuilder for Correct Students,problem_started,2020-09-14 10:22:58.721000-04:00,242489427
PSAZ5HX,15060,PRAHVGT,1.0,,Equivalent fractions 4.NF.A.1 EX/Skillbuilder for Correct Students,correct_response,2020-09-14 10:23:07.880000-04:00,242490442
PSAZ5HX,15060,PRAHVGT,1.0,,Equivalent fractions 4.NF.A.1 EX/Skillbuilder for Correct Students,problem_finished,2020-09-14 10:23:07.898000-04:00,242490671
PSAZ5HX,15060,,,,Equivalent fractions 4.NF.A.1 EX/Skillbuilder for Correct Students,continue_selected,2020-09-14 10:23:09.008000-04:00,242490672
PSAZ5HX,15060,PRAHVM9,1.0,,Equivalent fractions 4.NF.A.1 EX/Skillbuilder for Correct Students,problem_started,2020-09-14 10:23:09.451000-04:00,242490673
PSAZ5HX,15060,PRAHVM9,1.0,,Equivalent fractions 4.NF.A.1 EX/Skillbuilder for Correct Students,correct_response,2020-09-14 10:23:21.317000-04:00,242492083
PSAZ5HX,15060,PRAHVM9,1.0,,Equivalent fractions 4.NF.A.1 EX/Skillbuilder for Correct Students,problem_finished,2020-09-14 10:23:21.331000-04:00,242492130
PSAZ5HX,15060,,,,,assignment_finished,2020-09-14 10:23:21.779000-04:00,242492218
PSAZ5HX,22501,,,,,assignment_started,2020-09-14 15:19:13.844000-04:00,245137859
PSAZ5HX,22501,PRABANZT,1.0,,Equivalent fractions 4.NF.A.1 EX,problem_started,2020-09-14 15:19:14.086000-04:00,245137861
PSAZ5HX,22501,PRABANZT,1.0,,Equivalent fractions 4.NF.A.1 EX,correct_response,2020-09-14 15:19:37.740000-04:00,245141128
PSAZ5HX,22501,PRABANZT,1.0,,Equivalent fractions 4.NF.A.1 EX,problem_finished,2020-09-14 15:19:37.746000-04:00,245141342
PSAZ5HX,22501,,,,Equivalent fractions 4.NF.A.1 EX,continue_selected,2020-09-14 15:19:39.016000-04:00,245141343
PSAZ5HX,22501,PRAHVK4,1.0,,Equivalent fractions 4.NF.A.1 EX/Skillbuilder for Correct Students,problem_started,2020-09-14 15:19:39.259000-04:00,245141345
PSAZ5HX,22501,PRAHVK4,1.0,,Equivalent fractions 4.NF.A.1 EX/Skillbuilder for Correct Students,correct_response,2020-09-14 15:20:19.810000-04:00,245146503
PSAZ5HX,22501,PRAHVK4,1.0,,Equivalent fractions 4.NF.A.1 EX/Skillbuilder for Correct Students,problem_finished,2020-09-14 15:20:19.815000-04:00,245146686
PSAZ5HX,22501,,,,Equivalent fractions 4.NF.A.1 EX/Skillbuilder for Correct Students,continue_selected,2020-09-14 15:20:20.889000-04:00,245146687
PSAZ5HX,22501,PRAHVK5,1.0,,Equivalent fractions 4.NF.A.1 EX/Skillbuilder for Correct Students,problem_started,2020-09-14 15:20:20.949000-04:00,245146688
PSAZ5HX,22501,PRAHVK5,1.0,,Equivalent fractions 4.NF.A.1 EX/Skillbuilder for Correct Students,correct_response,2020-09-14 15:20:46.474000-04:00,245149980
PSAZ5HX,22501,PRAHVK5,1.0,,Equivalent fractions 4.NF.A.1 EX/Skillbuilder for Correct Students,problem_finished,2020-09-14 15:20:46.477000-04:00,245150095
PSAZ5HX,22501,,,,,assignment_finished,2020-09-14 15:20:46.525000-04:00,245150098
PSAZ5HX,38426,,,,,assignment_started,2021-01-27 13:27:20.090000-05:00,567011186
PSAZ5HX,38426,PRABANZT,1.0,,Equivalent fractions 4.NF.A.1 EX,problem_started,2021-01-27 13:27:30.195000-05:00,567011239
PSAZ5HX,38426,PRABANZT,1.0,,Equivalent fractions 4.NF.A.1 EX,wrong_response,2021-01-27 13:27:58.251000-05:00,567014005
PSAZ5HX,38426,PRABANZT,1.0,,Equivalent fractions 4.NF.A.1 EX,problem_finished,2021-01-27 13:27:58.273000-05:00,567014650
PSAZ5HX,38426,,,,Equivalent fractions 4.NF.A.1 EX,continue_selected,2021-01-27 13:28:03.913000-05:00,567014651
PSAZ5HX,38426,PRABAKWN,1.0,,Equivalent fractions 4.NF.A.1 EX/Experiment,problem_started,2021-01-27 13:28:04.377000-05:00,567014653
PSAZ5HX,38426,PRABAKWN,1.0,,Equivalent fractions 4.NF.A.1 EX/Experiment,correct_response,2021-01-27 13:28:09.453000-05:00,567015155
PSAZ5HX,38426,PRABAKWN,1.0,,Equivalent fractions 4.NF.A.1 EX/Experiment,problem_finished,2021-01-27 13:28:09.462000-05:00,567015504
PSAZ5HX,38426,,,,Equivalent fractions 4.NF.A.1 EX/Experiment,continue_selected,2021-01-27 13:28:11.253000-05:00,567015505
PSAZ5HX,38426,PRABANP8,1.0,,Equivalent fractions 4.NF.A.1 EX/Experiment/Pre-test [pretest]/Section #4640465,problem_started,2021-01-27 13:28:12.244000-05:00,567015508
PSAZ5HX,38426,PRABANP8,1.0,,Equivalent fractions 4.NF.A.1 EX/Experiment/Pre-test [pretest]/Section #4640465,wrong_response,2021-01-27 13:28:34.058000-05:00,567017497
PSAZ5HX,38426,PRABANP8,1.0,,Equivalent fractions 4.NF.A.1 EX/Experiment/Pre-test [pretest]/Section #4640465,problem_finished,2021-01-27 13:28:34.064000-05:00,567017596
PSAZ5HX,38426,,,,Equivalent fractions 4.NF.A.1 EX/Experiment/Pre-test [pretest]/Section #4640465,continue_selected,2021-01-27 13:28:35.009000-05:00,567017597
PSAZ5HX,38426,PRABANP8,2.0,,Equivalent fractions 4.NF.A.1 EX/Experiment/Pre-test [pretest]/Section #4640465,problem_started,2021-01-27 13:28:35.143000-05:00,567017598
PSAZ5HX,38426,PRABANP8,2.0,,Equivalent fractions 4.NF.A.1 EX/Experiment/Pre-test [pretest]/Section #4640465,correct_response,2021-01-27 13:28:43.703000-05:00,567018466
PSAZ5HX,38426,PRABANP8,2.0,,Equivalent fractions 4.NF.A.1 EX/Experiment/Pre-test [pretest]/Section #4640465,problem_finished,2021-01-27 13:28:43.710000-05:00,567018628
PSAZ5HX,38426,,,,Equivalent fractions 4.NF.A.1 EX/Experiment/Pre-test [pretest],continue_selected,2021-01-27 13:28:44.888000-05:00,567018630
PSAZ5HX,38426,PRABANP9,1.0,,Equivalent fractions 4.NF.A.1 EX/Experiment/Pre-test [pretest]/Section #4640473,problem_started,2021-01-27 13:28:45.253000-05:00,567018634
PSAZ5HX,38426,PRABANP9,1.0,,Equivalent fractions 4.NF.A.1 EX/Experiment/Pre-test [pretest]/Section #4640473,wrong_response,2021-01-27 13:35:39.880000-05:00,567059552
PSAZ5HX,38426,PRABANP9,1.0,,Equivalent fractions 4.NF.A.1 EX/Experiment/Pre-test [pretest]/Section #4640473,problem_finished,2021-01-27 13:35:39.884000-05:00,567059809
PSAZ5HX,38426,,,,Equivalent fractions 4.NF.A.1 EX/Experiment/Pre-test [pretest]/Section #4640473,continue_selected,2021-01-27 13:35:42.111000-05:00,567059810
PSAZ5HX,38426,PRABANP9,2.0,,Equivalent fractions 4.NF.A.1 EX/Experiment/Pre-test [pretest]/Section #4640473,problem_started,2021-01-27 13:35:42.247000-05:00,567059811
PSAZ5HX,38426,PRABANP9,2.0,,Equivalent fractions 4.NF.A.1 EX/Experiment/Pre-test [pretest]/Section #4640473,correct_response,2021-01-27 13:35:46.043000-05:00,567060178
